# X , Y , E , DX
1
0.00232478,14.7452,0.683775,0.0020133
0.00458718,23.3776,0.903568,0.00192328
0.00684958,78.5958,2.02617,0.00189569
0.00911198,412.67,8.75488,0.00199785
0.0113744,3247.22,49.4814,0.00205609
0.0136368,3229.33,36.2936,0.00217489
0.0158992,3660.61,40.0981,0.00229348
0.0181616,3795.37,31.9757,0.00239931
0.020424,2431.46,24.2742,0.00247893
0.0226864,1480.41,8.75065,0.00256543
0.0249488,1129.67,8.49222,0.00260186
0.0272112,676.016,3.49381,0.00263457
0.0294736,526.25,3.09649,0.00269503
0.031736,360.074,1.72452,0.00273969
0.0339984,303.877,1.51761,0.0027873
0.0362608,209.724,0.901641,0.00285656
0.0385232,182.652,0.689445,0.00290755
0.0407856,136.808,0.557121,0.00296543
0.043048,116.649,0.416544,0.0030476
0.0453104,92.2993,0.342778,0.00310267
0.0475728,78.1587,0.234086,0.00317061
0.0498352,64.6372,0.230833,0.00325667
0.0520976,53.5259,0.145322,0.00332773
0.05436,47.4174,0.149771,0.00339323
0.0566224,39.0719,0.0996825,0.00348751
0.0588848,34.8265,0.0998303,0.00355319
0.0611472,29.0276,0.0717063,0.00364613
0.0634096,27.0379,0.0657483,0.00373615
0.065672,23.0974,0.0561734,0.00381589
0.0679344,21.1714,0.0477433,0.00390849
0.0701968,18.1975,0.0420642,0.00399867
0.0724592,16.5643,0.0336102,0.00406174
0.0747216,15.1404,0.0331902,0.00415516
0.076984,13.4176,0.0259836,0.00423386
0.0792464,12.6172,0.027029,0.00430617
0.0815088,11.0617,0.0211634,0.00443354
0.0837712,10.3407,0.0212763,0.00445424
0.0860336,9.56042,0.0169049,0.00459522
0.088296,8.70593,0.0160686,0.00466863
0.0905584,7.82715,0.0137924,0.00474494
0.0928208,7.60336,0.0127707,0.00485222
0.0950832,6.68357,0.0122454,0.00493926
0.0973456,6.51939,0.0111969,0.00501939
0.099608,5.93746,0.0102752,0.00512144
0.10187,5.78136,0.00968274,0.00519627
0.104133,5.35046,0.00922888,0.00532484
0.106395,5.03047,0.0077841,0.00537297
0.108658,5.02392,0.00873367,0.00548339
0.11092,4.44046,0.00685129,0.00559051
0.113182,4.3602,0.0070807,0.00569599
0.115445,4.03685,0.00570204,0.00575616
0.117707,3.92528,0.00568353,0.00587507
0.11997,3.83783,0.00555817,0.00599054
0.122232,3.70345,0.00486548,0.00606209
0.124494,3.54016,0.00478722,0.00616088
0.126757,3.17811,0.00405155,0.00625433
0.129019,3.15813,0.00419953,0.00635325
0.131282,3.02032,0.00364315,0.00647504
0.133544,2.98805,0.00386517,0.00656997
0.135806,2.87005,0.00330947,0.00670515
0.138069,2.75231,0.00349413,0.00681656
0.140331,2.73636,0.00295959,0.00695484
0.142594,2.58578,0.00310703,0.00704784
0.144856,2.57621,0.00283388,0.00722162
0.147118,2.48747,0.00279601,0.00733503
0.149381,2.33884,0.00253252,0.00746144
0.151643,2.34026,0.00244394,0.00762406
0.153906,2.19539,0.00238957,0.00773543
0.156168,2.13895,0.00214393,0.00793215
0.15843,2.21855,0.0023294,0.00809307
0.160693,2.09748,0.00202554,0.0082353
0.162955,2.07845,0.00215462,0.00838376
0.165218,2.05801,0.00191736,0.00857472
0.16748,1.94331,0.00197206,0.00868331
0.169742,1.93306,0.00176679,0.00892482
0.172005,1.9596,0.00187595,0.00904882
0.174267,1.89293,0.00171119,0.00924326
0.17653,1.89127,0.00173049,0.00943445
0.178792,1.89191,0.00174519,0.00956254
0.181054,1.86388,0.00160022,0.00980488
0.183317,1.85881,0.00166036,0.00995011
0.185579,1.77797,0.00148136,0.0101434
0.187842,1.79769,0.00158574,0.0103764
0.190104,1.71749,0.00140467,0.0105471
0.192366,1.74583,0.0015355,0.0107355
0.194629,1.77784,0.00140353,0.0109622
0.196891,1.704,0.0014403,0.0111471
0.199154,1.65604,0.00126792,0.0113915
0.201416,1.74154,0.00142194,0.0115784
0.203678,1.67221,0.00132214,0.0117673
0.205941,1.60861,0.00130756,0.012011
0.208203,1.64709,0.00129681,0.0122274
0.210466,1.65547,0.00138766,0.0124266
0.212728,1.62007,0.00130515,0.0126529
0.21499,1.56672,0.00131194,0.0129049
0.217253,1.59583,0.00131816,0.0130589
0.219515,1.48895,0.00124341,0.0133043
0.221778,1.52812,0.00137364,0.0134998
0.22404,1.52256,0.00130677,0.0137487
0.226302,1.53831,0.00147075,0.0139386
0.228565,1.46323,0.0012752,0.0141531
0.230827,1.47446,0.00143692,0.0143515
0.23309,1.48549,0.00135298,0.0146494
0.235352,1.46755,0.00154168,0.0148436
0.237614,1.54881,0.00157818,0.0150335
0.239877,1.49974,0.00161584,0.0153295
0.242139,1.47729,0.0016214,0.0154842
0.244402,1.45916,0.0017047,0.0156994
0.246664,1.44594,0.00177333,0.0160131
0.248926,1.39687,0.00185305,0.0161667
0.251189,1.49607,0.00212157,0.0164298
0.253451,1.45452,0.00216768,0.0166609
0.255714,1.40236,0.00215168,0.0167973
0.257976,1.46026,0.00240403,0.0171077
0.260238,1.38519,0.00237178,0.0172913
0.262501,1.45753,0.00262924,0.0175239
0.264763,1.37076,0.00259171,0.0178241
0.267026,1.4004,0.00276998,0.0179383
0.269288,1.33335,0.00282647,0.0182463
0.27155,1.36683,0.00315048,0.0184218
0.273813,1.34833,0.00313989,0.0186265
0.276075,1.40191,0.00359959,0.0189069
0.278338,1.43123,0.00369753,0.0190349
