# scan = 72
# date = 9/19/2017
# time = 10:30:01 PM
# proposal = 19284
# experiment = Polarized neutron study on the UPt2Si2
# experiment_number = 762
# command = scan h 0 k 0.97 1.02 0.0025 l 0 e 0 preset countfile offon_mcu15
# builtin_command = scan h 0 k 0.97 1.02 0.0025 l 0 e 0 preset countfile offon_mcu15
# users = Garrett Granroth, Karel Prokes, Masaaki Matsuda, Jooseop Lee, Sachith Dissanayake
# local_contact = Masaaki Matsuda
# scan_title = (0,1,0) off/on 4.5 K
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-80-60-240
# samplename = UPt2Si2
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 4.189588,4.189588,9.662000,90.000000,90.000000,90.000000
# ubmatrix = 0.066991,0.228983,0.003071,-0.229093,0.066946,0.001089,0.000423,-0.007503,0.103447
# mode = 0
# plane_normal = 0.029673,0.010521,0.999490
# ubconf = UB19Sep2017_100904PM.ini
# preset_type = countfile
# countfile = guide -16 parq
# countfile = drive hguide off vguide off
# countfile = count preset mcu 15
# countfile = drive hguide on vguide on
# countfile = count preset mcu 15
# def_x = k
# def_y = detector_1
# col_headers = 
#   Pt.          h          k          l          e     time_1 detector_1  monitor_1      mcu_1     time_2 detector_2  monitor_2      mcu_2 focal_length         m1         m2       marc     mtrans     mfocus     fguide     hguide     vguide    tbguide     aguide     bguide     cguide         s1         s2        sgl        sgu        stl        stu   slita_bt   slita_lf   slita_rt   slita_tp         a1         a2          q         ei         ef    coldtip    tsample     temp_a
     11    -0.0004     0.9952    -0.0000    -0.0069     15.036    308.000  22501.000     15.001     14.958   2452.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2952    -1.0970    19.2211   -33.3032   -33.9955    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.4925    13.5001    13.5071     4.3028     4.7807     0.000
     12    -0.0004     0.9976    -0.0000    -0.0069     14.955    353.000  22501.000     15.001     14.902   3038.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2880    -1.0970    19.2205   -33.3477   -34.0788    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.4961    13.5001    13.5071     4.3177     4.6955     0.000
     13    -0.0004     1.0002    -0.0000    -0.0069     14.774    361.000  22501.000     15.001     14.873   3554.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2883    -1.0970    19.2211   -33.3916   -34.1705    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5000    13.5001    13.5071     4.3203     4.6255     0.000
     14    -0.0004     1.0026    -0.0000    -0.0069     15.044    334.000  22501.000     15.001     14.998   3611.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2818    -1.1100    19.2211   -33.4356   -34.2555    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5036    13.5001    13.5071     4.3219     4.5359     0.000
     15    -0.0004     1.0052    -0.0000    -0.0069     14.899    346.000  22501.000     15.001     15.149   3370.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7791     1.0521     0.0035    -3.2815    -1.1100    19.2211   -33.4796   -34.3465    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5075    13.5001    13.5071     4.3087     4.6306     0.000
     16    -0.0004     1.0076    -0.0000    -0.0069     14.873    318.000  22501.000     15.001     14.693   2576.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2750    -1.1103    19.2205   -33.5234   -34.4323    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5111    13.5001    13.5071     4.3078     4.7448     0.000
     17    -0.0004     1.0101    -0.0000    -0.0069     14.955    248.000  22501.000     15.001     14.909   1925.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7791     1.0521     0.0035    -3.2746    -1.1227    19.2211   -33.5680   -34.5213    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5149    13.5001    13.5071     4.3109     4.6062     0.000
     18    -0.0004     1.0127    -0.0000    -0.0069     15.021    193.000  22501.000     15.001     14.877   1235.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7791     1.0521     0.0035    -3.2685    -1.1230    19.2211   -33.6119   -34.6105    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5187    13.5001    13.5071     4.3121     4.6649     0.000
     19    -0.0004     1.0151    -0.0000    -0.0069     14.982    163.000  22501.000     15.001     14.980    684.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0053     1.7788     1.0521     0.0032    -3.2685    -1.1227    19.2211   -33.6560   -34.6957    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5223    13.5001    13.5071     4.3141     4.9726     0.000
     20    -0.0004     1.0177    -0.0000    -0.0069     14.881     93.000  22501.000     15.001     14.902    386.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2616    -1.1353    19.2211   -33.7000   -34.7876    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5263    13.5001    13.5071     4.3165     4.9570     0.000
     21    -0.0004     1.0201    -0.0000    -0.0069     14.991     82.000  22501.000     15.001     14.964    201.000  22501.000     15.001     7.9186   -43.1188    41.9676    -0.2550     0.0000   290.0035     3.0057     1.7788     1.0521     0.0035    -3.2616    -1.1360    19.2656   -33.7437   -34.8715    -1.7000     0.6045     6.0010     0.0000    15.0000    15.0000    15.0000    15.0000    20.9835    41.9564     1.5298    13.5001    13.5071     4.3033     4.9927     0.000
# Sum of Counts = 3851
# Center of Mass = 0.999583+/-0.022780
# Full Width Half-Maximum = 0.021844+/-0.008479
# 10:42:28 PM  9/19/2017   scan completed.
