# scan = 62
# date = 9/26/2017
# time = 2:02:59 AM
# proposal = 19281
# experiment = Structural phase transition in Ba0.67K0.33(Fe1-xCox)2As2
# experiment_number = 801
# command = th2th 0.8 -0.8 0.05
# builtin_command = scan s2 @(s2)+0.8 @(s2)+-0.8 0.050000 s1 @(s1)+(0.8/2) @(s1)+(-0.8/2) 0.025000
# users = Pengcheng Dai, Rui Zhang
# local_contact = Wei Tian
# scan_title = th2th scan of (0 0 2)24.526 K
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 40-40-40-80
# samplename = Co and K doped 122 iron pnictides
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.511155,5.511155,13.145240,90.000000,90.000000,90.000000
# ubmatrix = -0.005566,0.004313,0.076016,-0.181364,-0.000628,-0.002328,0.000496,-0.181398,0.001815
# mode = 0
# plane_normal = -0.023769,0.003463,0.999711
# ubconf = UB25Sep2017_84523PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 5.000000
# def_x = s2
# def_y = detector
# col_headers = 
#   Pt.         s2         s1       time   detector    monitor        mcu         m2        sgl        sgu        stl        stu   slita_bt   slita_lf   slita_rt   slita_tp         a1         a2          q          h          k          l         ei         ef          e    coldtip    tsample       temp
     16   -20.6715    -8.5705      4.879    851.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9538     0.0000    -0.0000     1.9954    14.6387    14.6393    -0.0006    24.0070    24.5270    24.000
     17   -20.7217    -8.5951      4.921   1589.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9560     0.0001    -0.0000     2.0002    14.6387    14.6393    -0.0006    24.0070    24.5270    24.000
     18   -20.7728    -8.6207      4.901   2386.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9584     0.0001     0.0000     2.0051    14.6387    14.6393    -0.0006    23.9960    24.5280    24.000
     19   -20.8211    -8.6453      4.891   3225.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9606     0.0000     0.0000     2.0097    14.6387    14.6393    -0.0006    24.0030    24.5270    24.000
     20   -20.8703    -8.6709      4.907   3585.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9628     0.0000     0.0000     2.0144    14.6387    14.6393    -0.0006    24.0010    24.5270    24.000
     21   -20.9185    -8.6945      4.909   3420.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9650     0.0000     0.0000     2.0190    14.6387    14.6393    -0.0006    24.0020    24.5280    24.000
     22   -20.9707    -8.7211      4.888   2857.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9674     0.0000     0.0000     2.0239    14.6387    14.6393    -0.0006    24.0030    24.5280    24.000
     23   -21.0218    -8.7467      4.888   2044.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9697     0.0000     0.0000     2.0288    14.6387    14.6393    -0.0006    23.9940    24.5290    24.000
     24   -21.0711    -8.7703      4.903   1197.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9720     0.0001     0.0000     2.0335    14.6387    14.6393    -0.0006    24.0020    24.5290    24.000
     25   -21.1203    -8.7949      4.896    566.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9742     0.0001     0.0000     2.0382    14.6387    14.6393    -0.0006    24.0040    24.5290    24.000
     26   -21.1715    -8.8215      4.870    213.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9766     0.0000     0.0000     2.0431    14.6387    14.6393    -0.0006    24.0020    24.5300    24.000
     27   -21.2217    -8.8461      4.911     68.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9789     0.0000     0.0000     2.0479    14.6387    14.6393    -0.0006    23.9910    24.5300    24.000
     28   -21.2709    -8.8707      4.881     15.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9811     0.0000     0.0000     2.0526    14.6387    14.6393    -0.0006    24.0030    24.5290    24.000
     29   -21.3260    -8.8953      4.894      4.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9836     0.0001    -0.0000     2.0578    14.6387    14.6393    -0.0006    24.0030    24.5290    24.000
     30   -21.3742    -8.9219      4.906      0.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9858     0.0001     0.0000     2.0624    14.6387    14.6393    -0.0006    24.0070    24.5300    24.000
     31   -21.4205    -8.9455      4.871      1.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9879     0.0000     0.0000     2.0669    14.6387    14.6393    -0.0006    24.0010    24.5290    24.000
     32   -21.4697    -8.9711      4.896      0.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9902     0.0000     0.0000     2.0715    14.6387    14.6393    -0.0006    23.9950    24.5290    24.000
     33   -21.5189    -8.9947      4.908      0.000 132501.000      5.000    41.2563     1.3620     0.1985     0.0015    -0.0010     9.0000     7.0000     6.0000    12.0000    20.6276    41.2554     0.9924     0.0000     0.0000     2.0762    14.6387    14.6393    -0.0006    24.0000    24.5290    24.000
# Sum of Counts = 22624
# Center of Mass = -20.882558+/-0.196344
# Full Width Half-Maximum = 0.245536+/-0.095207
# 2:06:04 AM  9/26/2017   scan completed.
